2023-05-16 13:41:13 status half-configured curl:arm64 7.74.0-1.3+deb11u7
2023-05-16 13:41:13 status installed curl:arm64 7.74.0-1.3+deb11u7
2023-05-16 13:41:13 configure gpg:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:13 status unpacked gpg:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 status half-configured gpg:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 status installed gpg:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 configure gnupg-utils:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:13 status unpacked gnupg-utils:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 status half-configured gnupg-utils:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 status installed gnupg-utils:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 configure gpg-agent:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:13 status unpacked gpg-agent:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:13 status half-configured gpg-agent:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:19 status installed gpg-agent:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:19 configure fontconfig-config:all 2.13.1-4.2 <none>
2023-05-16 13:41:19 status unpacked fontconfig-config:all 2.13.1-4.2
2023-05-16 13:41:19 status half-configured fontconfig-config:all 2.13.1-4.2
2023-05-16 13:41:24 status installed fontconfig-config:all 2.13.1-4.2
2023-05-16 13:41:24 configure openssh-client:arm64 1:8.4p1-5+deb11u1 <none>
2023-05-16 13:41:24 status unpacked openssh-client:arm64 1:8.4p1-5+deb11u1
2023-05-16 13:41:24 status half-configured openssh-client:arm64 1:8.4p1-5+deb11u1
2023-05-16 13:41:26 status installed openssh-client:arm64 1:8.4p1-5+deb11u1
2023-05-16 13:41:26 configure gpgsm:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:26 status unpacked gpgsm:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:26 status half-configured gpgsm:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:26 status installed gpgsm:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:26 configure dirmngr:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:26 status unpacked dirmngr:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:26 status half-configured dirmngr:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 status installed dirmngr:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 configure perl:arm64 5.32.1-4+deb11u2 <none>
2023-05-16 13:41:28 status unpacked perl:arm64 5.32.1-4+deb11u2
2023-05-16 13:41:28 status half-configured perl:arm64 5.32.1-4+deb11u2
2023-05-16 13:41:28 status installed perl:arm64 5.32.1-4+deb11u2
2023-05-16 13:41:28 configure gpg-wks-server:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:28 status unpacked gpg-wks-server:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 status half-configured gpg-wks-server:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 status installed gpg-wks-server:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 configure libfontconfig1:arm64 2.13.1-4.2 <none>
2023-05-16 13:41:28 status unpacked libfontconfig1:arm64 2.13.1-4.2
2023-05-16 13:41:28 status half-configured libfontconfig1:arm64 2.13.1-4.2
2023-05-16 13:41:28 status installed libfontconfig1:arm64 2.13.1-4.2
2023-05-16 13:41:28 configure gpg-wks-client:arm64 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:28 status unpacked gpg-wks-client:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 status half-configured gpg-wks-client:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 status installed gpg-wks-client:arm64 2.2.27-2+deb11u2
2023-05-16 13:41:28 configure liberror-perl:all 0.17029-1 <none>
2023-05-16 13:41:28 status unpacked liberror-perl:all 0.17029-1
2023-05-16 13:41:28 status half-configured liberror-perl:all 0.17029-1
2023-05-16 13:41:28 status installed liberror-perl:all 0.17029-1
2023-05-16 13:41:28 configure git:arm64 1:2.30.2-1+deb11u2 <none>
2023-05-16 13:41:28 status unpacked git:arm64 1:2.30.2-1+deb11u2
2023-05-16 13:41:28 status half-configured git:arm64 1:2.30.2-1+deb11u2
2023-05-16 13:41:29 status installed git:arm64 1:2.30.2-1+deb11u2
2023-05-16 13:41:29 configure gnupg:all 2.2.27-2+deb11u2 <none>
2023-05-16 13:41:29 status unpacked gnupg:all 2.2.27-2+deb11u2
2023-05-16 13:41:29 status half-configured gnupg:all 2.2.27-2+deb11u2
2023-05-16 13:41:29 status installed gnupg:all 2.2.27-2+deb11u2
2023-05-16 13:41:29 trigproc libc-bin:arm64 2.31-13+deb11u6 <none>
2023-05-16 13:41:29 status half-configured libc-bin:arm64 2.31-13+deb11u6
2023-05-16 13:41:29 status installed libc-bin:arm64 2.31-13+deb11u6
2023-05-16 13:41:29 trigproc ca-certificates:all 20210119 <none>
2023-05-16 13:41:29 status half-configured ca-certificates:all 20210119
2023-05-16 13:41:43 status installed ca-certificates:all 20210119
2023-05-16 13:42:09 startup archives unpack
2023-05-16 13:42:09 install apt-transport-https:all <none> 2.2.4
2023-05-16 13:42:09 status half-installed apt-transport-https:all 2.2.4
2023-05-16 13:42:09 status unpacked apt-transport-https:all 2.2.4
2023-05-16 13:42:09 startup packages configure
2023-05-16 13:42:09 configure apt-transport-https:all 2.2.4 <none>
2023-05-16 13:42:09 status unpacked apt-transport-https:all 2.2.4
2023-05-16 13:42:09 status half-configured apt-transport-https:all 2.2.4
2023-05-16 13:42:09 status installed apt-transport-https:all 2.2.4
2023-05-16 13:42:34 startup archives unpack
2023-05-16 13:42:34 install git-lfs:arm64 <none> 3.3.0
2023-05-16 13:42:34 status half-installed git-lfs:arm64 3.3.0
2023-05-16 13:42:36 status unpacked git-lfs:arm64 3.3.0
2023-05-16 13:42:37 startup packages configure
2023-05-16 13:42:37 configure git-lfs:arm64 3.3.0 <none>
2023-05-16 13:42:37 status unpacked git-lfs:arm64 3.3.0
2023-05-16 13:42:37 status half-configured git-lfs:arm64 3.3.0
2023-05-16 13:42:37 status installed git-lfs:arm64 3.3.0
